"recordIdentifier","recordType","organizationCustomerIdentifier","programCustomerIdentifier","memberCustomerIdentifier","previousMemberCustomerIdentifier","memberStatus","fullName","firstName","middleName","lastName","streetLine1","streetLine2","city","state","postalCode","country","phoneNumber","emailAddress","membershipStartDate","membershipEndDate","productIdentifier","productTemplateField1","productTemplateField2","productTemplateField3","productTemplateField4","productTemplateField5"
"e42c920c-6871-4637-b011-78c5f97e0492","MEM_SYN","160","8488","10943802","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"2ea07790-c539-43e8-aca9-15c8934dea90","MEM_SYN","160","8488","10943815","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"2da38625-7855-4d5b-9752-26ff0ca7a029","MEM_SYN","160","8488","10943841","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"0c95f37d-5c7d-4bf6-a5d2-78206844048b","MEM_SYN","160","8488","10943854","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"ac0f8c7a-3227-4390-a28a-2bbf2063889c","MEM_SYN","160","8488","10943867","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"2f7d16e8-2882-4f72-bb30-da3e52d715a8","MEM_SYN","160","8488","10943880","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"a3bc4953-297d-4902-b8af-22e61c6d6a73","MEM_SYN","160","8488","10943893","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"90409952-7b14-4989-8c92-2603a9ad320d","MEM_SYN","160","8488","10943906","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"9de9db17-e2ab-453f-8e86-6d50af2712a0","MEM_SYN","160","8488","10943919","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"701040c6-5044-4d7d-8777-70723730f69f","MEM_SYN","160","8488","10943932","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"1cc002d3-a95a-4558-88f2-52dbacf16131","MEM_SYN","160","8488","10943945","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"3eb2a186-02eb-4a2e-b11c-f917e1dae360","MEM_SYN","160","8488","10943958","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"3f4ae216-08be-4971-bf6a-7a1ba54cde34","MEM_SYN","160","8488","10943971","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"ce79189c-4dd5-430a-93ad-2a60f25832ba","MEM_SYN","160","8488","10943984","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"3d4d36ff-de96-462f-a077-f77c068ba94e","MEM_SYN","160","8488","10943997","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"f9721ac9-6ab5-46ee-81fd-be904d26ffcc","MEM_SYN","160","8488","10944010","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"f1f0ec5c-b878-4679-9eb2-6db77cf058c8","MEM_SYN","160","8488","10944023","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"1aa8f1fe-6ec2-4cea-8751-d84e1bf17836","MEM_SYN","160","8488","10944036","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"47914b17-8bd9-4f27-b818-25db0c049cc9","MEM_SYN","160","8488","10944049","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"cb865206-54a9-4820-9861-abd21c4464a8","MEM_SYN","160","8488","10944062","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"fd81a3b8-92c9-4339-9a0d-8d436c536f38","MEM_SYN","160","8488","10944075","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"cb1a824a-3dfe-4366-8817-108433e387d9","MEM_SYN","160","8488","10944088","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"c540f7af-4293-4660-8c38-163dfd1a279a","MEM_SYN","160","8488","10944101","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"0c7b2082-77e8-49c8-83d1-243ae9ff9c19","MEM_SYN","160","8488","10944114","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"b820ea4b-fe48-44ed-ba59-c86cd138e49d","MEM_SYN","160","8488","10944140","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"8adc1339-d246-4c96-ac98-e7c0bca4be8b","MEM_SYN","160","8488","10944153","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"06b4dbb7-f7f0-411c-82ae-6a065c8d507f","MEM_SYN","160","8488","10944166","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"e479ff42-0c44-44f2-96f8-8deab9289195","MEM_SYN","160","8488","10944179","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"370db29c-9c45-4431-942a-7d2350df4d7a","MEM_SYN","160","8488","10944192","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"e20034df-9773-4819-bd9e-3336ede48a0c","MEM_SYN","160","8488","10944205","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"40f2cd63-2dfa-485a-b6c4-6b51f66574ec","MEM_SYN","160","8488","10944218","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"c47f33df-bc61-4a66-849f-08c7343f94f7","MEM_SYN","160","8488","10944231","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"3aeb1052-2818-4b0b-9cda-41ca8cc22d01","MEM_SYN","160","8488","10944244","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"a3f927f9-6111-46db-b3d3-2b679f7e5105","MEM_SYN","160","8488","10944257","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"8b36f07a-89f7-4d0e-8239-1655d05ae0d6","MEM_SYN","160","8488","10944296","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"58b9b36d-33bf-4c3a-9fa2-525a3e37ca4e","MEM_SYN","160","8488","10944309","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"03dde7ba-8a9b-42de-b3c0-7b3a265dae0c","MEM_SYN","160","8488","10944322","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"6267d188-a80e-4e4b-a31f-05483ae61c32","MEM_SYN","160","8488","10944335","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"e228fdb7-e752-4087-ad40-939f248cb9d4","MEM_SYN","160","8488","10944348","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"43af217e-b706-466d-92fb-13f26257eb16","MEM_SYN","160","8488","10944361","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"427c84f2-6e29-41a2-943a-27b9882cee3d","MEM_SYN","160","8488","10944374","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"6ea3fb54-b5fb-4d7f-99d1-fe964f8d82c2","MEM_SYN","160","8488","10944387","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"8ca45352-dd3c-4fec-b91b-eb6ee10986b2","MEM_SYN","160","8488","10944400","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"94cb540d-0c98-4133-9d89-62041d90cd3a","MEM_SYN","160","8488","10944413","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"a62c57d4-17d9-4426-a498-738c0bdfcdde","MEM_SYN","160","8488","10944439","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"d1f2d458-a8b2-4647-8f20-6735da82765e","MEM_SYN","160","8488","10944452","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"f471ffe6-0890-4722-968a-59261b410b98","MEM_SYN","160","8488","10944465","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"433e1a5c-b041-4fa8-a9dd-a872d046de56","MEM_SYN","160","8488","10944478","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"837757de-33e3-4338-97e8-22376afb6150","MEM_SYN","160","8488","10944491","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"e88b5231-203e-40af-864f-49b20fdef489","MEM_SYN","160","8488","10944504","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"c461595b-68f8-46bb-ae23-3ec4675d0d8a","MEM_SYN","160","8488","10944517","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"a77fd1f0-562f-4e96-a2b5-d8ff2d86fa78","MEM_SYN","160","8488","10944530","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"98718ef7-79eb-4ce1-96b1-3e5df2467718","MEM_SYN","160","8488","10944543","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"7ec6b9b3-fe29-4a91-aa4f-e6871cd4286f","MEM_SYN","160","8488","10944556","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"e4e5cb02-6367-4e4a-ae36-3e0dd382a2e3","MEM_SYN","160","8488","10944569","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"dadb607d-f802-4cd7-94cc-ab5f26ccd81d","MEM_SYN","160","8488","10944582","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"c4012437-43ab-4f0e-a1c9-cd5acd9e4227","MEM_SYN","160","8488","10944595","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"23137df0-cee8-42ef-84a6-f0eeb52bb8ce","MEM_SYN","160","8488","10944608","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"6ba6c818-2ae5-40ee-b3ce-779499aaa23d","MEM_SYN","160","8488","10944621","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"203c1feb-f341-4b68-8241-9ae1b29cf56d","MEM_SYN","160","8488","10944634","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"3661b6b6-5800-4c93-b2a0-1e31cb9d302e","MEM_SYN","160","8488","10944647","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"0e25859a-0b23-49d3-b0bb-e2631fc51924","MEM_SYN","160","8488","10944660","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"abd49a89-5d4c-45a0-940b-a7cdd47a1487","MEM_SYN","160","8488","10944673","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"10aeaeed-d287-4f7a-add2-250a5a103116","MEM_SYN","160","8488","10944686","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"6faf771f-dfe0-4371-8be4-c260204d7794","MEM_SYN","160","8488","10944699","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"e7ad6bea-0312-4e0b-800d-2bf7cb69f5dc","MEM_SYN","160","8488","10944712","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"344c8048-2111-4605-a3f3-9fa8da34ebe2","MEM_SYN","160","8488","10944725","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"80d34d3b-6358-4d13-8953-02ae2a07e246","MEM_SYN","160","8488","10944738","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"5d284be4-d73d-4dae-95be-94f54fd25ff7","MEM_SYN","160","8488","10944751","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"d1552545-413f-4082-aef6-3b64b7901899","MEM_SYN","160","8488","10944764","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"2ea76e32-dca1-4a7a-a020-889eba7fcc3c","MEM_SYN","160","8488","10944777","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"de401254-9e9f-4386-9fc6-c5a09be26bd7","MEM_SYN","160","8488","10944790","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"e403ab87-0f79-45c8-a8e4-845bef7740a7","MEM_SYN","160","8488","10944803","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"8f978c0d-3aaf-4825-800c-a6217e974ff9","MEM_SYN","160","8488","10944816","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"ecc2fcf3-7952-4f4a-9057-bddfd69e87b0","MEM_SYN","160","8488","10944829","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"667744e2-1eb0-4e6c-a709-9e7c87f072d8","MEM_SYN","160","8488","10944842","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"1a40e0ed-f2bd-4264-bc09-e3177b4bbddb","MEM_SYN","160","8488","10944855","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"b0635835-8aa1-4f26-863b-b8190b4e7fed","MEM_SYN","160","8488","10939577","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"e469c78e-a9e0-4644-b94f-73ddc1c7a094","MEM_SYN","160","8488","10939590","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"efd991e1-35ab-428e-a765-6eecf05c8ab2","MEM_SYN","160","8488","10939603","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"9cab9656-1c37-48bc-a86f-4a40cf4c9a10","MEM_SYN","160","8488","10939616","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"52a4db36-c90a-452f-8ad3-e0242e4afd0c","MEM_SYN","160","8488","10939629","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"06c674b0-f4c3-4743-a527-4873c51c2f4f","MEM_SYN","160","8488","10939642","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"69099f45-ecb8-4c39-bdc9-aa453d8fadf2","MEM_SYN","160","8488","10939655","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"30da1bd7-f9ac-4968-b155-4496b2b2cbea","MEM_SYN","160","8488","10939668","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"d874465f-4797-43ff-95b2-4b4e0ef38b11","MEM_SYN","160","8488","10939681","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"000c19e4-acd4-4f8e-8a94-11c9148af2fb","MEM_SYN","160","8488","10939694","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"40905a50-20e1-42c7-b0fc-57550023a41b","MEM_SYN","160","8488","10939707","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"9acc461d-915d-4a08-b29e-c2b7875585f0","MEM_SYN","160","8488","10939720","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"639968c5-0922-415a-88ef-bb3acebf9208","MEM_SYN","160","8488","10939733","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"52a2534c-53b0-45fe-b9c5-b8e8dd28f46c","MEM_SYN","160","8488","10939746","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"de05f83b-11fc-41d4-98e8-b42623914712","MEM_SYN","160","8488","10939759","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"890ea4af-e21b-49dc-8ac5-0598538ce456","MEM_SYN","160","8488","10939772","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"aef5347c-ec54-4a4d-b09a-b6b18726eebf","MEM_SYN","160","8488","10939785","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"3f2cb1a3-a0fa-44d3-ad48-ec81fe331cbb","MEM_SYN","160","8488","10939798","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"9cc00686-f9d6-4900-accd-359f120eae6c","MEM_SYN","160","8488","10939811","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"9e3323c5-2854-4fab-a962-6a0e4a4b2946","MEM_SYN","160","8488","10939824","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"3f0697cd-5b46-408e-9e1a-7f09db02b561","MEM_SYN","160","8488","10939837","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"53d0548d-b27f-4a52-b5b8-1fe3c9c8bb18","MEM_SYN","160","8488","10939850","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"f86c7f35-75ee-466d-9cf5-a8a452562948","MEM_SYN","160","8488","10939863","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"4514d86f-a288-4db5-86dd-69b7d0365160","MEM_SYN","160","8488","10939876","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"54a4e212-2b8b-4ec2-aa4e-d666863ee7d3","MEM_SYN","160","8488","10939889","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"c0c5f212-e28d-428c-b721-fbcf62bfe651","MEM_SYN","160","8488","10939902","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"63f46c84-eef0-4a16-8332-0e039703d94a","MEM_SYN","160","8488","10939915","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"f2432b4d-b19c-40dd-9867-dd727d8a7300","MEM_SYN","160","8488","10939941","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"7409a647-c6b4-4d67-bea9-ea06696ddda4","MEM_SYN","160","8488","10939954","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"7122f324-2113-41ac-9fe1-d70c415ba50d","MEM_SYN","160","8488","10939967","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"e7801c46-8644-4f5a-b865-b21c2cb01e77","MEM_SYN","160","8488","10939980","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"8e405e6e-8b3b-411c-b75d-9af0fe8032cd","MEM_SYN","160","8488","10939993","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"4f84de61-6fa7-42a5-89b6-fcc847ce0424","MEM_SYN","160","8488","10940006","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"6b4ae9e0-b97b-4cc2-9ea6-d8ad2a1cf6cb","MEM_SYN","160","8488","10940019","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
"31b49b66-f241-47da-9e70-91e117a8e74c","MEM_SYN","160","8488","10940032","NULL","OPEN","NULL","tom","NULL","","","NULL","","WI","12345","","NULL","here@there.com","NULL","20300101","NULL","NULL","NULL","NULL","NULL","NULL"
